date,AXON,CEG,EVO,FIVE,HWM,MBLY,NFE,NVDA,NYCB,PLTR,QXO,SEDG,SGML,TBIL,TDOC,TPL,TRGP,UAL,VST,WOLF,SP500,AMZN,INTC,JNJ,JPM,KO,META,NFLX,PG,TSLA,XOM
2024-07-15,"308,6400146","212,1514282","4,869999886",100,"78,77466583","26,95000076","21,05522537","128,4202","10,08133125","28,67000008","52,95000076","26,79000092","12,43000031","0,052","9,260000229","820,8406","132,9875946","44,31999969","85,9855423","24,42000008","5631,220215","161,0200043","19,98323441","160,0353088","193,7129211","67,12717438","474,8935547","598,5499878","167,0776672","198,8800049","113,8533783"
2024-07-16,"319,4299927","204,1788025","4,78","102,0699997","81,25071716","26,98999977","22,05596733","126,3404846","10,53049946","28,67000008","54,5","30,20000076","12,39999962","0,052","10,09000015","822,1375","133,4627838","47,06999969","85,66629791","24,98999977","5667,200195","161,9299927","19,70499992","157,7724915","199,1197815","67,07789612","493,2212524","609,5700073","167,1074829","200,6399994","113,2482605"
2024-07-17,"317,7799988","186,0311127","4,78","76,5","77,73631287","26,27000046","23,93855286","117,9717712","11,41885281","28,21999931","71,69999695","28,11000061","12,39000034","0,052","10,02999973","816,6004639","132,6213226","46,93999863","76,0192337","23,63","5588,27002","162,7700043","18,98999977","157,7030029","199,1794128","67,48203278","488,0603638","611,4799805","169,0262146","191,7599945","114,7561188"
2024-07-18,"305,6700134","186,6390381","4,78","75,75","78,65484619","26,44000053","23,9980011","121,0713","11,06950092","28,63999939","67,11000061","26,73999977","12,09000015","0,0521","9,31","815,0442","134,7991791","46,38999939","76,3684","22,59000015","5544,589844","165,8000031","20,48999977","159,0130768","202,8171234","67,7481842","508,7339478","630,3499756","169,8712311","198,8399963","116,9484634"
2024-07-19,"308,4500122","188,6521149","4,699999809","77,30999756","77,90604401","24,67000008","25,36535454","117,9117889","11,15933418","28,57999992","58,61000061","25,69000053","12,22999954","0,052","9,09","812,5699463","134,9971619","47,93000031","76,2886","20,96999931",5505,"166,9400024","19,70999908","159,4100494","204,5465393","67,69889069","516,8596191","633,9400024","169,5431671",200,"117,900795"
2024-07-22,"316,76","189,76828","4,920000076","78,87000275","80,12252045","23,98999977","25,40498543","123,5209198","10,99963093","28,45999908","60,09999847","26,29999924","12,39999962","0,0519","9,19","805,4966431","136,3731689","48,18999863","78,98219299","21,70999908","5564,410156","166,8000031","19,36000061","158,6756287","204,9341583","67,19617462","515,0428467","633,1400146","165,8349762","197,4900055","118,0495987"
2024-07-23,"319,5499878","189,2201691","4,78","75,77","82,27908325","23,30999947","21,64972496","122,5710678","11,49870586","28,80999947","79,30000305","25,52000046","12,06999969","0,0518","9,300000191","798,0740967","134,5615845","48,22000122","79,88005829","20,95000076","5555,740234","170,2299957","20,46999931","157,1968536","206,6735077","67,48203278","527,6106567","648,0200195","166,3121643","207,8300018","116,9187088"
2024-07-24,"313,1099854","174,4807892","4,820000172",73,"79,46356201","22,29000092","20,46072388","114,2323532","10,91977787","26,60000038","123,9599991","25,17000008","11,35999966","0,0518","9,229999542","791,6091919","130,2949829","46,02000046","72,40782928","18,92000008","5427,129883","170,1000061","19,92000008","157,2861786","208,9595032","67,60032654","525,8338013","661,6799927","167,8133392","201,3800049",118
2024-07-25,"310,8099976","169,8466949","4,710000038","71,75","82,20919037","21,07999992","20,15356636","112,2626572","10,59038734","26,63","83,83000183","27,45000076","11,5","0,0517","9,25","805,6661987","130,6514","46,72000122","70,21304321","18,34000015","5399,220215","177,5899963","20,69000053","157,8915863","210,2615204","67,66932678","536,3852539","663,2199707","166,9384766","214,1399994","118,7300034"
2024-07-26,"310,5899963","174,4409","4,78","71,97000122","82,54866028","21,21999931","19,98512459","113,0425339","11,19926071","27,18000031","78,69000244","27,56999969","11,61999989","0,0516","9,369999886","816,9297","130,2454987","47,36999893","70,9513","19,22999954","5459,100098","177,0599976","20,87000084","158,1893158","212,6667786","68,19174957","526,4926147","674,0700073","166,9086609","216,1199951","118,1699982"
2024-07-29,309,"172,0889893","4,760000229","71,91999817","82,7184","20,84000015","19,36089897","111,5727615","10,46062756","27,07999992","60,5","26,80999947","11,09000015","0,0515","9,569999695","815,0142","131,67099","46,76","71,07099915","18,97999954","5463,540039","178,2200012","21,52000046","158,4275208","214,1377563","67,99460602","528,3494263","688,5300293","167,4355621","222,7200012","118,5299988"
2024-07-30,"304,7200012","168,1126556","4,710000038","71,58999634","93,66096497",20,"19,24199867","103,7139816","10,58040714","26,37","12,05000019","27,01000023","10,78999996","0,0514","9,729999542","824,3921509","132,7896118","46,61000061","68,83631897","17,79000092","5436,439941","178,8800049","20,98999977","158,9535217","213,2134247","68,3888855","525,803833","698,539978","169,4139404","221,1000061","114,5800018"
2024-07-31,"300,01","189,1504059","4,760000229","72,73999786","95,547966",21,"19,55906487","117,0019226","10,50055408","26,88999939","12,5","28,86000061","10,93000031","0,0515","9,430000305","842,9186401","134,6711121","45,41999817","79,03207397","18,85000038","5522,299805","180,1100006","21,40999985","160,2139435","213,2929382","68,5761795","534,2189941","697,1199951","169,16539","223,2700043","113,8499985"
2024-08-01,"299,6300049","176,962265","4,630000114","70,02","94,71929169","16,28000069","18,55832291","109,1931381","9,841773987","26,07999992","12,35000038","26,54000092","10,43000031","0,0512","8,59","821,0799561","135,4874268","42,38000107","75,8596","16,43000031","5446,680176","176,1300049","20,10000038","161,1270294","215,3105774","68,33960724","530,9946899","688,960022","169,1554413","210,6600037","114,7300034"
2024-08-02,"292,3599854","166,5081635","4,420000076","69,19000244","90,01677704","15,96000004","16,9828968","107,2534256","9,891681671","24,73999977","11,98999977","25,31999969","9,75","0,0505","7,949999809","780,9542847","129,9922638","40,18999863","72,2582","15,27000046","5346,560059","177,0399933","20,54000092","162,8936157","216,9803314","68,79303741","527,0716553","686,7299805","168,1811829","220,3200073","116,3199997"
2024-08-05,"286,1600037","169,3882904","4,329999924","67,22000122","86,6122","15,18000031","15,99206161","100,4344864","10,06136799","24,09000015","11,44999981","25,02000046","8,989999771","0,0509","7,599999905","754,2769775","127,2845078","37,88000107","70,0335","15,31","5186,330078","175,5","20,12999916","163,3699951","217,8350983","69,82803345","520,2037354","688,4400024","169,3542938","213,2100067","118,8099976"
2024-08-06,295,"180,4203796","3,839999914","66,36000061","88,93849182","15,61999989","16,24967957","104,233902","9,492422104","26,59000015","11,36999989","23,89999962","8,91","0,0509","7,489999771","771,1073608","131,0275726","38,79999924","74,21353149","14,32999992","5240,029785","173,1199951","20,06999969","162,9499969","218,8389435","70,47860718","518,1872559","695,7199707","168,2607117","209,2100067","117,6800003"
2024-08-07,"349,24","179,0451202","3,059999943","64,97000122","87,78032684",15,"16,52711296","98,89472961","9,332716942","26,31999969","10,98999977","23,59000015","9,050000191","0,0509","7,159999847","771,1772","132,6402893","38,76","73,77457428","12,68000031","5199,5","170,8000031","19,61000061","163,9199982","219,9421844","70,72503662","515,8713989","683,8400269","168,0718231","205,75","116,5199966"
2024-08-08,"368,4599915","186,3898773","2,960000038","66,47000122","91,81390381","15,89000034","16,86399651","104,9537888","9,362662315","29,28000069","11,14999962","22,87","9,5","0,0509","7,210000038","825,8388062","136,0946808","41,18000031","78,89241028","14,13000011","5319,310059","172,1199951","20,12999916","164,2299957","220,8565979","71,02075195","517,3087769","692,4799805","169,0361481","206,2799988","118,1299973"
2024-08-09,365,"189,2201691","3,089999914","66,73999786","93,02303314","15,27999973","12,88084316","104,7338257","9,332716942","30,01000023","11,15999985","21,20000076","8,94","0,0509","7,150000095","820,6409912","135,0792694","41,45999908","78,45344543","12,64999962","5344,160156","178,5","22,04000092","165,8600006","223,4308167","71,43475342","520,3933716","701,3499756","170,537323","214,1100006","117,9400024"
2024-08-12,"368,0299988","187,0366058","2,970000029","66,73","92,76322937","14,60000038","13,98066902","109,0031586","9,392605782","29,38","10,76000023","21,44000053","8,69","0,0507","6,869999886","830,7572632","136,9707","40,41999817","77,77506256","11,97000027","5344,390137","176,25","20,10000038","167,1600037","218,9582214","71,96704102","510,8601685","675,3200073","173,4999084","210,6000061","115,4700012"
2024-08-13,"368,9700012","189,1133423","3,319999933","67,80999756","93,8524","14,84000015","12,97992706","116,1220627","10,26099777","30,38999939","10,94999981","21,88","8,899999619","0,0506","6,97","817,65802","135,9851685","40,91999817","80,2592","12,60000038","5434,430176","173,3300018","19,43000031","167,3600006","217,9941254","71,52346039","511,8384399","679,6799927","174,8718414","219,4100037","114,0599976"
2024-08-14,"370,5700073","185,8584442","3,309999943","68,36000061","93,81246948","13,92000008","13,8320446","118,0618","10,03142357",31,"10,75","22,37","8,859999657","0,0507","6,789999962","817,3787","139,5291443","40,24","79,06200409","11,55000019","5455,209961","177,8899994","19,39999962","164,9900055","216,3044891","70,15332031","515,9512329","683,6199951","174,4443512","230,1699982","113,1699982"
2024-08-15,"373,6900024","190,0918121","3,190000057","75,33000183","95,5113","14,27000046","13,37626076","122,8410339","10,36081409","31,21999931","11,35000038","24,56999969","9,630000114","0,0509","7,059999943","826,8763428","142,1871185","42,65999985","81,25678253","13,22999954","5543,220215","171,3899994","18,88999939","164,3800049","211,1659698","70,12374878","499,3903809","665,7700195","174,5636444","210,7299957","112,6399994"
2024-08-16,"373,6900024","189,6824493","3,25999999","76,95999908","95,7511","14,30000019","12,93038559","124,5607605","11,01959324","32,08000183","12,61999989","25,29000092","9,869999886","0,0508","7,110000134","819,5635376","141,8188019","42,06999969","79,1618","12,18000031","5554,25","175,3999939","19,06999969","166,6100006","215,4894714","70,82360077","503,9024353","675,4199829","175,030899","216,2700043","115,0100021"
2024-08-19,"373,0700073","192,4780579","3,210000038","78,12000275","96,3007","14,88000011","12,97001839","129,9799194","11,1892786","32,5","12,26000023","27,53000069","10,26000023","0,0506","7,170000076","840,3247","143,8396606","42,34999847","80,54846954","12,64000034","5608,25","179,5500031","18,97999954","167,3800049","204,3079987","70,52789307","503,9024353","673,6199951","176,7507935","226,1699982","110,8199997"
2024-08-20,"373,0499878","190,4212952","3,200000048","77,30999756","95,56121063","14,92000008","12,71240139","127,2303467","10,94972324","32,31999969","12,39999962","26,63","10,34000015","0,0504","7,199999809","815,5928955","140,9626617","41,76","79,45108032","13,17000008","5597,120117","184,5200043","19,63999939","164,8200073","205,9678192","70,06460571","510,9300232","681,4699707","172,9034119","228,1300049","109,7200012"
2024-08-21,"375,1000061","196,4318695","3,099999905","80,66999817","96,19075775","15,15999985","12,93038559","128,4801636","11,06950092","32,54000092","13,51000023","26,85000038","11,38000011","0,0502","7,380000114","823,4244385","141,6694641","41,99","82,0848","13,51000023","5620,850098",187,"19,36000061","164,6399994","205,3416748","70,21247101","524,6757813","686,7999878","172,4560394","229,8099976","111,2300034"
2024-08-22,"372,6900024","194,6446533","3,089999914","80,44000244","96,48055267","15,15999985","12,69258499","123,7208939","10,39075756","31,92000008",14,"25,04999924","10,72000027","0,0504","7,110000134","827,9837036","142,2070465","41,43999863","83,10240173","12,82999992","5570,640137","186,4900055","19,65999985","165,5200043","203,0755615","70,87245941","523,6975708","697,0599976","173,0624847","230,2899933","111,1500015"
2024-08-23,"370,7000122","194,6846008","3,349999905","82,45999908","97,01016998","14,39999962","12,78175926","129,3500214","11,26913166","31,78000069","13,89999962","28,77000046","10,77999973","0,0501","7,420000076","856,9955444","143,4812775","43,31999969","85,56653595","13,81999969","5634,609863","184,8899994","20,90999985","166,9900055","206,5939941","71,55726624","532,8502197","696,5","176,20401","226,7799988","112,7099991"
2024-08-26,"360,49","194,5847626","3,519999981","83,69000244","96,57048798","14,05000019","13,02946854","126,4404678","11,12938976","30,85000038","14,76000023","26,13","10,77999973","0,0498","7,309999943","859,9585","144,8152466","42,77999878","84,67864227","13,34000015","5616,839844","186,8800049","21,46999931","167,0700073","207,9755249","71,25952911","535,8877563","706,9099731","174,8519592","227,8699951","114,1800003"
2024-08-27,"363,4299927","195,8327942","3,799999952","82,52","96,88025665","13,80000019","12,78175926","128,2801971","10,62033367","30,84000015","14,85999966","25,69000053","10,56999969","0,0498","7,119999886","856,3071","144,4767761","42,13999939","84,389328","12,25","5625,799805","186,4299927","20,77000046","166,1499939","206,2659912","71,2098999","537,5164185","690,4699707","172,9034119","227,1999969","114,5800018"
2024-08-28,"362,4500122","193,4665222","3,599999905","78,94000244","96,45056915","13,51000023","11,98909283","125,5906067","10,60036945","30,36000061","14,06999969","25,69000053","10,19999981","0,0496","6,849999905","870,9627075","143,6405487","41,33000183","82,30429077","10,34000015","5592,180176","189,8699951","21,13999939","164,8200073","209,1980286","70,08840942","558,649353","704,3200073","170,537323","243,9199982",116
2024-08-29,362,"194,1354675","3,710000038","78,23999786","96,89025116","14,03999996","12,26652622","117,5718384","10,79999924",31,"13,44999981","24,90999985","11,02999973","0,0498","7,099999905","868,7279663","145,631546","42,63999939","84,46914673","10,63000011","5591,959961","191,6000061","21,84000015","164,1600037","209,804306","71,1007309","560,897522","701,0300293","173,2016602","238,25","115,2699966"
2024-08-30,"364,9700012","196,391922","3,769999981","75,43000031","96,5905","14,27999973","12,20707607","119,3515701","10,81996346","31,47999954","13,81","24,32999992","10,64999962","0,0498","7,170000076","866,852356","146,2388","44,04000092","85,2273407","9,75","5648,399902","193,8800049","22,55999947","163,2200012","210,1521912","71,19005585","563,9550781","705,3699951","172,754303",250,"117,3600006"
2024-09-03,"355,1600037","177,5015564","3,450000048","76,27999878","92,95308685","13,61999989","11,57294273","107,9833221","10,49057388","30,51000023","13,28999996","22,06999969","9,800000191","0,0497","7,380000114","814,2249756","149,2053986","43,86999893","75,5603","9,109999657","5528,930176","193,9600067","22,80999947","162,7799988","210,3012695","70,7930603","562,8759766","722,2600098","172,2274017","254,2700043","117,0500031"
2024-09-04,"355,3500061","177,2419739","3,299999952","74,54000092","94,28213501","13,61999989","11,44413471","106,1935959","10,41072083","30,59000015","12,86999989","21,71999931","9,75","0,0496","7,440000057","802,9563","146,4876709","44,16999817","76,49810028","9,5","5520,069824","192,5299988","23,54000092","160,6000061","208,9098053","70,91215515","567,8519287","721,5599976","171,2531128","257,019989","114,7699966"
2024-09-05,"354,8599854","175,7942352","3,420000076","76,05000305","94,1422","12,61999989","11,50358391","107,1934433","10,30092335","30,15999985","13,71000004","20,65999985","9,670000076","0,0494","7,670000076","791,9373169","149,105835","45,11999893","75,65011597","8,800000191","5503,410156","191,1600037","23,92000008","161,3899994","208,5022888","70,86253357","567,3823853","711,4299927","172,1975708","254,2200012","112,8000031"
2024-09-06,"354,6199951","172,8389","3,359999895","79,16999817","91,37422943","11,55000019","10,95862579","102,8141174","10,80048466","30,32999992","14,30000019","19,48999977","9,239999771","0,0493","7,510000229","797,7115479","146,0894775","46,01","73,52516174","8,229999542","5408,419922","187,9700012","23,90999985","161,3999939","209,2179108","71,24960327","566,90271","707,3499756","172,5355835","260,4599915","115,8199997"
2024-09-09,"364,3900146","174,6460266","3,339999914","84,06999969","93,622612","11,14999962","10,09659958","106,4535599","10,65061569","34,59999847","14,88000011","17,94000053","9,399999619","0,0489","7,190000057","790,7285767","143,2821655","48,75","74,77220154","7,590000153","5471,049805","186,3300018","23,45999908","162,0599976","209,5757141","71,31906891","571,9786377","709,2700195","172,1876221","261,6300049","117,2200012"
2024-09-10,"359,3500061","179,9676819","3,359999895","83,97000122","93,08300018","10,80000019","9,660633087","108,0833054","9,811355591","34,76","15,19999981","17,85000038","9,41","0,0485","7,25","786,8624268","143,5310364","48,41999817","75,89952087","7,630000114","5495,52002","185,1300049","22,69000053","161,9900055","205,7789764","71,17019653","576,0053711","706,1300049","172,0285492","258,019989","119,9300003"
2024-09-11,"361,7099915","186,9567261","3,430000067","89,58000183","94,0223","10,84000015","10,59201622","116,8919449","9,991196632","34,84999847","15,47999954","19,36000061","10,60999966","0,0489","7,300000191","788,4608154","144,0686188","48,47000122","79,87007904","8,149999619","5554,129883","184,7599945","22,38999939","161,1699982","206,0274506","70,4754715","572,3483276","711,0900269","170,9151001","249,0200043","121,5199966"
2024-09-12,"384,51","189,6325226","3,410000086","92,52999878","94,16222382","10,56999969","10,81","119,1317902","10,24097729","34,90999985","14,94999981","18,14999962","10,22000027","0,0485","7,619999886","793,8953857","146,0596161","49,65000153","80,27910614","8,050000191","5595,759766","181,9600067","22,26000023","160,5","203,9799957","69,98915863","582,300293","706,7999878","169,1256256","240,6600037","122,5800018"
2024-09-13,"379,6099854","195,6730499","3,539999962","96,55999756","95,21146393","10,90999985","11,77000046","119,0917892","10,59066963","35,59000015","14,69999981","19,70000076","10,30000019","0,0478","8,09","808,1810303","147,522995","50,22000122","85,34706116","8,720000267","5626,02002","186,5099945","22,59000015","160,2899933","211,2200012","69,6417923","595,4597168","719,7000122","167,8928833","250,0800018","124,8300018"
2024-09-16,"385,769989","198,9379272","3,5","98,91999817","95,07156372","11,42000008","12,15999985","116,7719498","11,4099474","36,31000137","13,75","21,95000076","10,73999977","0,0475","8,16","837,7714233","149,9121857","51,34000015","89,18792725","8,239999771","5633,089844","180,8000031","22,37999916","159,5299988","210,9299927","68,49052429","584,3087158","701,9199829","166,143158","240,8300018","125,3700027"
2024-09-17,"382,5700073","200,9148254","3,640000105","101,7600021","94,5219574","11,84000015","11,28999996","115,582","11,98943615","36,45000076","14,53999996","22,52000046","11,23999977","0,0475","9,109999657","872,6365356","151,3357697","52,63999939","90,93377686","8,600000381","5634,580078","182,7200012","23,31999969","159,6900024","210,75","68,65924835","592,4121704","721,7600098","167,1770935","244,5","122,0400009"
2024-09-18,"383,01","200,0162354","3,640000105","100,1999969","94,6118927","11,60999966","10,63000011","113,3621902","11,9095068","36,38000107","14,64999962","21,69000053","11,06999969","0,0465","9,09","880,9182739","151,5050049","52,95999908","90,97367859","8,34","5618,259766","185,1699982","23,45999908","160,6499939","213,4199982","69,04631042","590,0340576","727,4299927","168,2805939","241,0500031","122,0899963"
2024-09-19,"389,74","208,1734467","3,640000105","97,98","97,35991669","13,35000038","10,60000038","117,8618774","11,9794445","36,83000183","14,86999989","21,20000076","11,34000015","0,0461","9,180000305","914,7444","151,5249176","52,59000015","92,52","8,81","5713,640137","186,6499939","23,21999931","160,5099945","212,8399963","68,72872162","583,359436","730,289978","167,9624634","238,7700043","123,1399994"
2024-09-20,"393,2900085","254,5806427","3,390000105","95,41000366","97,37989807","12,38000011","9,489999771","115,9920044","11,42992878","37,20000076","15,07999992","20,37","11,40999985","0,0456","8,75","935,343811","152,1421204","52,16999817","107,8799973","8,100000381","5702,549805","188,8200073","23,55999947","161,4600067","222,2899933","69,04631042","589,4745483","722,789978","170,0899506","217,8000031","123,6100006"
2024-09-23,"393,9400024","256,7173","3,269999981","96,30999756","98,55905151","12,34000015","9,899999619","116,2519913","11,18014908","37,95000076","15,52999973","20,63999939","11,88000011","0,0453","8,670000076","951,1779175","154,8299561","52,36000061","111,6299973","8,130000114","5718,569824","187,5399933","23,44000053","161,6000061","221,4799957","69,81050873","589,9440918",713,"171,5016479","219,1600037","124,0800018"
2024-09-24,"393,6600037","253,0929871","3,349999905","93,98999786","99,2486","13,10000038","9,994999886","120,8616714","10,92037868","36,90000153","15,72000027","21,25","12,48999977","0,045","8,819999695","939,6594","155,7557831","53,63000107","112,4000015","8,199999809","5732,930176","187,6900024","22,65999985","164,1000061","222,3899994","69,81050873","585,7974854","705,9799805","172,5554657","219,5700073","120,3499985"
2024-09-25,"395,26","262,4482727","3,329999924","91,04000092","99,64826965","12,47000027","9,550000191","123,5014954","10,65061569","37,11999893","15,10000038","20,17000008","11,84000015","0,0451","8,470000267","926,8023071","154,8498688","54,11000061","119,0800018","7,889999866","5722,259766","186,8899994","22,30999947","164,2799988","223,6399994","70,03878021","576,3250732",702,"171,3724213","221,3300018","120,6600037"
2024-09-26,"393,25","256,3678284","3,49000001","94,98","99,22857666","13,77999973","8,979999542","124,031456","11,4099474","37,09999847","15,19999981","21,61000061","12,71000004","0,045","8,41","873,0261841","145,6514587","58,84999847","114,1600037","9,210000038","5745,370117","187,5299988","22,44000053","164,4700012","224,4199982","69,37382507","576,4650269","687,6500244","171,272995","220,8899994","120,3499985"
2024-09-27,"395,3399963","256,5974731","3,569999933","92,58999634","99,13863373","14,39000034","9,770000458","121,3916397","11,44991207","36,84000015","15,72999954","23,12","12,64000034","0,045","8,460000038","886,1929932","146,1392517","57,99","117,7200012","10,18000031","5738,169922","188,9900055","22,77000046","165,1199951","225,3699951","69,90975952","576,0053711","763,8900146","171,2799988","220,6999969","120,0100021"
2024-09-30,"399,6000061","259,6127319","3,650000095","88,35","100,177887","13,69999981","9,09","121,431633","11,22011375","37,20000076","15,77000046","22,90999985","12,35999966","0,0452","9,180000305","883,8552856","147,343811","57,06000137","118,5400009","9,699999809","5762,47998","189,0700073","22,84000015","162,8300018",223,"68,92720795","574,6964111","772,0700073","169,5399933","218,8500061","120,0800018"
2024-10-01,"399,2200012","265,1939697","3,50999999","89,52999878","100,8474045","13,44","9,680000305","116,9919357","10,77050972","36,45999908","14,64000034","22,02000046","13,19999981","0,045","8,859999657","913,4258","149,9022369","56,13000107","122,5500031","8,890000343","5708,75","189,6999969","22,39999962","163,4499969","224,1199951","68,92720795","581,5409546","764,2399902","169,6999969","217,9700012","120,6999969"
2024-10-02,"404,51","264,9644","3,420000076","89,05999756","101,2171402","13,27999973","8,94","118,8418121","10,83045769","37,49","14,35000038","21,63999939","13,13000011","0,0448","8,729999542","929,0801","152,5502777","55,74","125,3700027","9,149999619","5709,540039","184,7100067","21,97999954","165,8600006","223,4100037","67,4980545","563,2356567","749,289978","169,5800018","213,6499939","120,2699966"
2024-10-03,"415,0499878","276,9355774","3,359999895","89,75","100,6775284","12,39000034","9,029999733","122,8415375","10,87042236","39,24","13,94999981","20,26000023","12,94999981","0,0448","8,680000305","969,489624","154,8000946","55,61999893","132,4499969","8,609999657","5699,939941","186,3800049","22,34000015","163,6699982","224,9799957","66,79340363","567,3223877","754,5499878","169,6199951","260,480011","119,5899963"
2024-10-04,"421,7999878","285,0727844","3,430000067","94,27","101,956604","12,93000031","10,09000015","124,9113922","10,8904047","40,01","13,97999954","20,13","13,06999969","0,0453","9,039999962","980,3887","157,3087616","59,22000122","138,4100037","9,479999542","5751,069824","187,8300018","22,68000031","160,8800049","222,3099976","66,41625214","572,7879639","754,6799927","168,2200012","269,1900024","119,4899979"
2024-10-07,"420,8299866","278,1237183","3,339999914","91,80000305","102,7560349","12,32999992","9,390000343","127,7112045","10,76051998","38,88999939","13,67000008","20,42000008","13,61999989","0,0455","8,640000343","984,5845337","157,3684845","59,18000031","131,2700043","9,609999657","5695,939941","188,3899994","22,92000008","161,6000061","225,5","66,1681366","577,6939697","749,1199951","169,3000031","262,5100098","118,9000015"
2024-10-08,"426,99","278,9524231","3,25999999","92,06999969","102,9159164","12,23999977","8,930000305","132,8808441","10,80048466","41,45000076","14,77000046","18,55999947","13,19999981","0,0453","8,710000038","969,8892212","157,5775299","60,01","127,9599991","9,510000229","5751,129883","190,8300018","22,89999962","160,0899963","222,8999939","65,06649017","592,8018799","759,4400024","167,1699982","259,519989","117,2799988"
2024-10-09,"432,1400146","261,8692017","3,190000057","91,43000031","103,6254044","12,06999969","9,029999733","132,6408539","10,99031639","43,13000107","14,76000023",19,"13,86999989","0,0454","9,220000267","979,1699","162,6645355","59,43000031","124,1800003","9,979999542","5792,040039","192,7299957","22,29999924","160,6100006","224,4100037","65,42378235","591,322998","753,7399902","166,1600037","257,5499878","116,6900024"
2024-10-10,"428,76","261,8992","3,119999886","91,52999878","102,0265579","12,28999996","9,300000191","134,800705","10,94036007","43,52000046","14,97000027","18,18000031","13,57999992","0,0454","9,489999771","1001,197876","161,7884979","60,26","124,1100006","9,5","5780,049805","186,3999939","21,52000046","159,8600006","221,9199982","64,81837463","567,1225586","756,0300293","165,1799927","249,8500061","116,7799988"
2024-10-11,"434,980011","265,8030396","3,140000105","93,4","103,7453232","12,89000034","9,359999657","134,7907104","11,76962948","43,51","15,59000015","19,45999908","13,52000046","0,0453","9,199999809","1057,361694","165,0139","61,79999924","125,2900009","11,47999954","5815,029785","197,9299927","23,20000076","160,1300049","222,9400024","64,52063751","566,7028809","756,0999756","165,1000061","248,9799957","114,9499969"
2024-10-15,"434,1199951","265,7332","2,900000095","93,6","103,8352585","12,17000008","9,16","131,5909424","11,82957745","42,43000031","15,34000015","18,19000053","13,02999973","0,0452","9,510000229","1035,633423","161,1414185","64,05000305","128,2899933","13,80000019","5815,259766","195,7799988","22,52000046","158,2400055","219,7799988","64,61988068","560,2280884","755,5100098","165,0800018","242,8399963","118,6100006"
2024-10-16,"433,8299866","279,3617554","3,00999999","95,75","105,2342453","12,13000011","9,489999771","135,7106476","12,37909317","41,93000031","15,40999985","18,56999969","13,77000046","0,0451","9,779999733","1046,9121","161,8980103","72,02","135,6900024","15,89999962","5842,470215","199,5","23,31999969","158,3500061","221,4900055","64,87792969","571,9686279","763,9099731","165,7599945","251,4400024","118,9599991"
2024-10-17,"434,480011","270,775238","3,079999924","95,05000305","106,1335983","12,88000011","9,130000114","136,9205627","12,36910152",42,"15,42000008","17,93000031","13,56999969","0,0454","9,510000229","1064,9541","161,1911926","73,33000183","127,2699966","16,20999908","5841,470215","207,0899963","25,04999924","157,8800049","247,0599976","63,22049713","571,5889282","780,210022","161,0500031","288,5299988",121
2024-10-18,"438,0499878","269,7368774","3,220000029","94,91000366","105,4640884","12,78999996","9,16","137,9904938","12,16927814","42,97000122","15,39999962","17,30999947","14,02999973","0,0453","9,84","1057,471558","162,0174713","74,15","131,1600037","16,01000023","5864,669922","210,0500031","26,22999954","156,7299957","236,3800049","63,18079758","591,2231445","796,539978","163,4100037","296,9100037","121,1500015"
2024-10-21,"443,980011","273,2912903","3,170000076","91,65","106,2435226","13,19","8,920000076","143,7001038","11,67970848","42,70000076","15,43000031","17,01000023","13,40999985","0,0451","9,300000191","1073,495483","160,9821472",74,"130,3800049","15,39000034","5853,97998","208,1799927","26,20000076","155,4700012","236,9799957","63,43883896","588,8650513","795,039978","167,7100067","321,2200012","121,1100006"
2024-10-22,"449,6099854","265,583374","3,269999981","89,97000122","102,5761642",13,"8,579999924","143,5801086","11,76962948","42,93999863","15,25","17,57999992","14,59000015","0,0451","9,010000229","1090,638306","164,3767853","74,48999786","125,0400009","15,40999985","5851,200195","206,8399963","25,04999924","155,0399933","239,2899933","62,88305664","582,6999512","805,4400024","166,0299988",350,"120,4700012"
2024-10-23,"442,6900024","265,6333","3,549999952","88,44000244","102,7560349","12,56999969","8,319999695","139,5503845","11,79960442","42,59000015","15,05000019","14,94499969","14,21000004","0,0452","8,680000305","1083,1758","165,0935516","73,44999695","126,1100006","14,81999969","5797,419922","208,9100037","24,15999985","152,6399994","239,5599976","62,72426224","584,3486328","819,5","165,8399963","328,4899902","120,3499985"
2024-10-24,"443,1199951","264,0857239","3,630000114","89,08999634","100,5476227","12,51000023","8,869999886","140,4003296","11,48987675","43,56000137","14,88000011","15,25500011","14,60999966","0,045","8,600000381","1088,880127","167,8113","74,51000214","125,5800018",15,"5809,859863","214,1000061","24,92000008","153,2400055","241,1600037","62,52576447","579,5325317","830,4699707","166,5800018","330,2399902","121,4700012"
2024-10-25,"444,519989","263,9958801","3,519999981","87,37000275","101,31707","12,67000008","8,640000343","141,5302429","10,5407","44,86000061","15,09000015","16,11000061","14,19","0,0452","8,569999695","1096,9121","165,213028","74,63999939","124,0299988","14,85999966","5808,120117","211,4799957","25,03000069","151,8699951","241,8699951","62,07915115","576,6948242","837,2600098","167,0800018","311,1799927","120,5599976"
